,sample_id,video_path,label,crush,ego,weather,timing,crush+ego
2016,TRAIN_2016,./train/TRAIN_2016.mp4,0,0,-1,-1,-1,0
2017,TRAIN_2017,./train/TRAIN_2017.mp4,7,1,0,0,0,2
2018,TRAIN_2018,./train/TRAIN_2018.mp4,0,0,-1,-1,-1,0
2019,TRAIN_2019,./train/TRAIN_2019.mp4,0,0,-1,-1,-1,0
2020,TRAIN_2020,./train/TRAIN_2020.mp4,0,0,-1,-1,-1,0
2021,TRAIN_2021,./train/TRAIN_2021.mp4,0,0,-1,-1,-1,0
2022,TRAIN_2022,./train/TRAIN_2022.mp4,0,0,-1,-1,-1,0
2023,TRAIN_2023,./train/TRAIN_2023.mp4,0,0,-1,-1,-1,0
2024,TRAIN_2024,./train/TRAIN_2024.mp4,3,1,1,1,0,1
2025,TRAIN_2025,./train/TRAIN_2025.mp4,7,1,0,0,0,2
2026,TRAIN_2026,./train/TRAIN_2026.mp4,0,0,-1,-1,-1,0
2027,TRAIN_2027,./train/TRAIN_2027.mp4,0,0,-1,-1,-1,0
2028,TRAIN_2028,./train/TRAIN_2028.mp4,2,1,1,0,1,1
2029,TRAIN_2029,./train/TRAIN_2029.mp4,0,0,-1,-1,-1,0
2030,TRAIN_2030,./train/TRAIN_2030.mp4,0,0,-1,-1,-1,0
2031,TRAIN_2031,./train/TRAIN_2031.mp4,0,0,-1,-1,-1,0
2032,TRAIN_2032,./train/TRAIN_2032.mp4,0,0,-1,-1,-1,0
2033,TRAIN_2033,./train/TRAIN_2033.mp4,8,1,0,0,1,2
2034,TRAIN_2034,./train/TRAIN_2034.mp4,0,0,-1,-1,-1,0
2035,TRAIN_2035,./train/TRAIN_2035.mp4,0,0,-1,-1,-1,0
2036,TRAIN_2036,./train/TRAIN_2036.mp4,0,0,-1,-1,-1,0
2037,TRAIN_2037,./train/TRAIN_2037.mp4,0,0,-1,-1,-1,0
2038,TRAIN_2038,./train/TRAIN_2038.mp4,0,0,-1,-1,-1,0
2039,TRAIN_2039,./train/TRAIN_2039.mp4,0,0,-1,-1,-1,0
2040,TRAIN_2040,./train/TRAIN_2040.mp4,7,1,0,0,0,2
2041,TRAIN_2041,./train/TRAIN_2041.mp4,7,1,0,0,0,2
2042,TRAIN_2042,./train/TRAIN_2042.mp4,1,1,1,0,0,1
2043,TRAIN_2043,./train/TRAIN_2043.mp4,1,1,1,0,0,1
2044,TRAIN_2044,./train/TRAIN_2044.mp4,0,0,-1,-1,-1,0
2045,TRAIN_2045,./train/TRAIN_2045.mp4,0,0,-1,-1,-1,0
2046,TRAIN_2046,./train/TRAIN_2046.mp4,1,1,1,0,0,1
2047,TRAIN_2047,./train/TRAIN_2047.mp4,0,0,-1,-1,-1,0
2048,TRAIN_2048,./train/TRAIN_2048.mp4,0,0,-1,-1,-1,0
2049,TRAIN_2049,./train/TRAIN_2049.mp4,0,0,-1,-1,-1,0
2050,TRAIN_2050,./train/TRAIN_2050.mp4,0,0,-1,-1,-1,0
2051,TRAIN_2051,./train/TRAIN_2051.mp4,7,1,0,0,0,2
2052,TRAIN_2052,./train/TRAIN_2052.mp4,0,0,-1,-1,-1,0
2053,TRAIN_2053,./train/TRAIN_2053.mp4,0,0,-1,-1,-1,0
2054,TRAIN_2054,./train/TRAIN_2054.mp4,0,0,-1,-1,-1,0
2055,TRAIN_2055,./train/TRAIN_2055.mp4,2,1,1,0,1,1
2056,TRAIN_2056,./train/TRAIN_2056.mp4,0,0,-1,-1,-1,0
2057,TRAIN_2057,./train/TRAIN_2057.mp4,0,0,-1,-1,-1,0
2058,TRAIN_2058,./train/TRAIN_2058.mp4,3,1,1,1,0,1
2059,TRAIN_2059,./train/TRAIN_2059.mp4,1,1,1,0,0,1
2060,TRAIN_2060,./train/TRAIN_2060.mp4,0,0,-1,-1,-1,0
2061,TRAIN_2061,./train/TRAIN_2061.mp4,0,0,-1,-1,-1,0
2062,TRAIN_2062,./train/TRAIN_2062.mp4,0,0,-1,-1,-1,0
2063,TRAIN_2063,./train/TRAIN_2063.mp4,1,1,1,0,0,1
2064,TRAIN_2064,./train/TRAIN_2064.mp4,0,0,-1,-1,-1,0
2065,TRAIN_2065,./train/TRAIN_2065.mp4,0,0,-1,-1,-1,0
2066,TRAIN_2066,./train/TRAIN_2066.mp4,0,0,-1,-1,-1,0
2067,TRAIN_2067,./train/TRAIN_2067.mp4,0,0,-1,-1,-1,0
2068,TRAIN_2068,./train/TRAIN_2068.mp4,0,0,-1,-1,-1,0
2069,TRAIN_2069,./train/TRAIN_2069.mp4,0,0,-1,-1,-1,0
2070,TRAIN_2070,./train/TRAIN_2070.mp4,0,0,-1,-1,-1,0
2071,TRAIN_2071,./train/TRAIN_2071.mp4,0,0,-1,-1,-1,0
2072,TRAIN_2072,./train/TRAIN_2072.mp4,9,1,0,1,0,2
2073,TRAIN_2073,./train/TRAIN_2073.mp4,7,1,0,0,0,2
2074,TRAIN_2074,./train/TRAIN_2074.mp4,1,1,1,0,0,1
2075,TRAIN_2075,./train/TRAIN_2075.mp4,0,0,-1,-1,-1,0
2076,TRAIN_2076,./train/TRAIN_2076.mp4,7,1,0,0,0,2
2077,TRAIN_2077,./train/TRAIN_2077.mp4,0,0,-1,-1,-1,0
2078,TRAIN_2078,./train/TRAIN_2078.mp4,3,1,1,1,0,1
2079,TRAIN_2079,./train/TRAIN_2079.mp4,0,0,-1,-1,-1,0
2080,TRAIN_2080,./train/TRAIN_2080.mp4,0,0,-1,-1,-1,0
2081,TRAIN_2081,./train/TRAIN_2081.mp4,0,0,-1,-1,-1,0
2082,TRAIN_2082,./train/TRAIN_2082.mp4,1,1,1,0,0,1
2083,TRAIN_2083,./train/TRAIN_2083.mp4,0,0,-1,-1,-1,0
2084,TRAIN_2084,./train/TRAIN_2084.mp4,0,0,-1,-1,-1,0
2085,TRAIN_2085,./train/TRAIN_2085.mp4,0,0,-1,-1,-1,0
2086,TRAIN_2086,./train/TRAIN_2086.mp4,0,0,-1,-1,-1,0
2087,TRAIN_2087,./train/TRAIN_2087.mp4,0,0,-1,-1,-1,0
2088,TRAIN_2088,./train/TRAIN_2088.mp4,0,0,-1,-1,-1,0
2089,TRAIN_2089,./train/TRAIN_2089.mp4,0,0,-1,-1,-1,0
2090,TRAIN_2090,./train/TRAIN_2090.mp4,0,0,-1,-1,-1,0
2091,TRAIN_2091,./train/TRAIN_2091.mp4,0,0,-1,-1,-1,0
2092,TRAIN_2092,./train/TRAIN_2092.mp4,0,0,-1,-1,-1,0
2093,TRAIN_2093,./train/TRAIN_2093.mp4,0,0,-1,-1,-1,0
2094,TRAIN_2094,./train/TRAIN_2094.mp4,5,1,1,2,0,1
2095,TRAIN_2095,./train/TRAIN_2095.mp4,0,0,-1,-1,-1,0
2096,TRAIN_2096,./train/TRAIN_2096.mp4,7,1,0,0,0,2
2097,TRAIN_2097,./train/TRAIN_2097.mp4,0,0,-1,-1,-1,0
2098,TRAIN_2098,./train/TRAIN_2098.mp4,0,0,-1,-1,-1,0
2099,TRAIN_2099,./train/TRAIN_2099.mp4,0,0,-1,-1,-1,0
2100,TRAIN_2100,./train/TRAIN_2100.mp4,0,0,-1,-1,-1,0
2101,TRAIN_2101,./train/TRAIN_2101.mp4,0,0,-1,-1,-1,0
2102,TRAIN_2102,./train/TRAIN_2102.mp4,0,0,-1,-1,-1,0
2103,TRAIN_2103,./train/TRAIN_2103.mp4,0,0,-1,-1,-1,0
2104,TRAIN_2104,./train/TRAIN_2104.mp4,8,1,0,0,1,2
2105,TRAIN_2105,./train/TRAIN_2105.mp4,0,0,-1,-1,-1,0
2106,TRAIN_2106,./train/TRAIN_2106.mp4,0,0,-1,-1,-1,0
2107,TRAIN_2107,./train/TRAIN_2107.mp4,0,0,-1,-1,-1,0
2108,TRAIN_2108,./train/TRAIN_2108.mp4,9,1,0,1,0,2
2109,TRAIN_2109,./train/TRAIN_2109.mp4,0,0,-1,-1,-1,0
2110,TRAIN_2110,./train/TRAIN_2110.mp4,0,0,-1,-1,-1,0
2111,TRAIN_2111,./train/TRAIN_2111.mp4,0,0,-1,-1,-1,0
2112,TRAIN_2112,./train/TRAIN_2112.mp4,7,1,0,0,0,2
2113,TRAIN_2113,./train/TRAIN_2113.mp4,0,0,-1,-1,-1,0
2114,TRAIN_2114,./train/TRAIN_2114.mp4,7,1,0,0,0,2
2115,TRAIN_2115,./train/TRAIN_2115.mp4,0,0,-1,-1,-1,0
2116,TRAIN_2116,./train/TRAIN_2116.mp4,0,0,-1,-1,-1,0
2117,TRAIN_2117,./train/TRAIN_2117.mp4,0,0,-1,-1,-1,0
2118,TRAIN_2118,./train/TRAIN_2118.mp4,0,0,-1,-1,-1,0
2119,TRAIN_2119,./train/TRAIN_2119.mp4,0,0,-1,-1,-1,0
2120,TRAIN_2120,./train/TRAIN_2120.mp4,0,0,-1,-1,-1,0
2121,TRAIN_2121,./train/TRAIN_2121.mp4,1,1,1,0,0,1
2122,TRAIN_2122,./train/TRAIN_2122.mp4,8,1,0,0,1,2
2123,TRAIN_2123,./train/TRAIN_2123.mp4,0,0,-1,-1,-1,0
2124,TRAIN_2124,./train/TRAIN_2124.mp4,0,0,-1,-1,-1,0
2125,TRAIN_2125,./train/TRAIN_2125.mp4,1,1,1,0,0,1
2126,TRAIN_2126,./train/TRAIN_2126.mp4,0,0,-1,-1,-1,0
2127,TRAIN_2127,./train/TRAIN_2127.mp4,0,0,-1,-1,-1,0
2128,TRAIN_2128,./train/TRAIN_2128.mp4,12,1,0,2,1,2
2129,TRAIN_2129,./train/TRAIN_2129.mp4,0,0,-1,-1,-1,0
2130,TRAIN_2130,./train/TRAIN_2130.mp4,0,0,-1,-1,-1,0
2131,TRAIN_2131,./train/TRAIN_2131.mp4,0,0,-1,-1,-1,0
2132,TRAIN_2132,./train/TRAIN_2132.mp4,0,0,-1,-1,-1,0
2133,TRAIN_2133,./train/TRAIN_2133.mp4,0,0,-1,-1,-1,0
2134,TRAIN_2134,./train/TRAIN_2134.mp4,0,0,-1,-1,-1,0
2135,TRAIN_2135,./train/TRAIN_2135.mp4,7,1,0,0,0,2
2136,TRAIN_2136,./train/TRAIN_2136.mp4,0,0,-1,-1,-1,0
2137,TRAIN_2137,./train/TRAIN_2137.mp4,7,1,0,0,0,2
2138,TRAIN_2138,./train/TRAIN_2138.mp4,0,0,-1,-1,-1,0
2139,TRAIN_2139,./train/TRAIN_2139.mp4,0,0,-1,-1,-1,0
2140,TRAIN_2140,./train/TRAIN_2140.mp4,1,1,1,0,0,1
2141,TRAIN_2141,./train/TRAIN_2141.mp4,7,1,0,0,0,2
2142,TRAIN_2142,./train/TRAIN_2142.mp4,0,0,-1,-1,-1,0
2143,TRAIN_2143,./train/TRAIN_2143.mp4,3,1,1,1,0,1
2144,TRAIN_2144,./train/TRAIN_2144.mp4,7,1,0,0,0,2
2145,TRAIN_2145,./train/TRAIN_2145.mp4,0,0,-1,-1,-1,0
2146,TRAIN_2146,./train/TRAIN_2146.mp4,0,0,-1,-1,-1,0
2147,TRAIN_2147,./train/TRAIN_2147.mp4,9,1,0,1,0,2
2148,TRAIN_2148,./train/TRAIN_2148.mp4,1,1,1,0,0,1
2149,TRAIN_2149,./train/TRAIN_2149.mp4,0,0,-1,-1,-1,0
2150,TRAIN_2150,./train/TRAIN_2150.mp4,0,0,-1,-1,-1,0
2151,TRAIN_2151,./train/TRAIN_2151.mp4,0,0,-1,-1,-1,0
2152,TRAIN_2152,./train/TRAIN_2152.mp4,0,0,-1,-1,-1,0
2153,TRAIN_2153,./train/TRAIN_2153.mp4,0,0,-1,-1,-1,0
2154,TRAIN_2154,./train/TRAIN_2154.mp4,0,0,-1,-1,-1,0
2155,TRAIN_2155,./train/TRAIN_2155.mp4,1,1,1,0,0,1
2156,TRAIN_2156,./train/TRAIN_2156.mp4,0,0,-1,-1,-1,0
2157,TRAIN_2157,./train/TRAIN_2157.mp4,0,0,-1,-1,-1,0
2158,TRAIN_2158,./train/TRAIN_2158.mp4,7,1,0,0,0,2
2159,TRAIN_2159,./train/TRAIN_2159.mp4,1,1,1,0,0,1
2160,TRAIN_2160,./train/TRAIN_2160.mp4,7,1,0,0,0,2
2161,TRAIN_2161,./train/TRAIN_2161.mp4,0,0,-1,-1,-1,0
2162,TRAIN_2162,./train/TRAIN_2162.mp4,7,1,0,0,0,2
2163,TRAIN_2163,./train/TRAIN_2163.mp4,7,1,0,0,0,2
2164,TRAIN_2164,./train/TRAIN_2164.mp4,0,0,-1,-1,-1,0
2165,TRAIN_2165,./train/TRAIN_2165.mp4,3,1,1,1,0,1
2166,TRAIN_2166,./train/TRAIN_2166.mp4,3,1,1,1,0,1
2167,TRAIN_2167,./train/TRAIN_2167.mp4,9,1,0,1,0,2
2168,TRAIN_2168,./train/TRAIN_2168.mp4,0,0,-1,-1,-1,0
2169,TRAIN_2169,./train/TRAIN_2169.mp4,0,0,-1,-1,-1,0
2170,TRAIN_2170,./train/TRAIN_2170.mp4,0,0,-1,-1,-1,0
2171,TRAIN_2171,./train/TRAIN_2171.mp4,1,1,1,0,0,1
2172,TRAIN_2172,./train/TRAIN_2172.mp4,0,0,-1,-1,-1,0
2173,TRAIN_2173,./train/TRAIN_2173.mp4,0,0,-1,-1,-1,0
2174,TRAIN_2174,./train/TRAIN_2174.mp4,0,0,-1,-1,-1,0
2175,TRAIN_2175,./train/TRAIN_2175.mp4,1,1,1,0,0,1
2176,TRAIN_2176,./train/TRAIN_2176.mp4,0,0,-1,-1,-1,0
2177,TRAIN_2177,./train/TRAIN_2177.mp4,0,0,-1,-1,-1,0
2178,TRAIN_2178,./train/TRAIN_2178.mp4,9,1,0,1,0,2
2179,TRAIN_2179,./train/TRAIN_2179.mp4,0,0,-1,-1,-1,0
2180,TRAIN_2180,./train/TRAIN_2180.mp4,2,1,1,0,1,1
2181,TRAIN_2181,./train/TRAIN_2181.mp4,0,0,-1,-1,-1,0
2182,TRAIN_2182,./train/TRAIN_2182.mp4,0,0,-1,-1,-1,0
2183,TRAIN_2183,./train/TRAIN_2183.mp4,0,0,-1,-1,-1,0
2184,TRAIN_2184,./train/TRAIN_2184.mp4,0,0,-1,-1,-1,0
2185,TRAIN_2185,./train/TRAIN_2185.mp4,0,0,-1,-1,-1,0
2186,TRAIN_2186,./train/TRAIN_2186.mp4,1,1,1,0,0,1
2187,TRAIN_2187,./train/TRAIN_2187.mp4,12,1,0,2,1,2
2188,TRAIN_2188,./train/TRAIN_2188.mp4,0,0,-1,-1,-1,0
2189,TRAIN_2189,./train/TRAIN_2189.mp4,1,1,1,0,0,1
2190,TRAIN_2190,./train/TRAIN_2190.mp4,1,1,1,0,0,1
2191,TRAIN_2191,./train/TRAIN_2191.mp4,3,1,1,1,0,1
2192,TRAIN_2192,./train/TRAIN_2192.mp4,4,1,1,1,1,1
2193,TRAIN_2193,./train/TRAIN_2193.mp4,2,1,1,0,1,1
2194,TRAIN_2194,./train/TRAIN_2194.mp4,0,0,-1,-1,-1,0
2195,TRAIN_2195,./train/TRAIN_2195.mp4,1,1,1,0,0,1
2196,TRAIN_2196,./train/TRAIN_2196.mp4,0,0,-1,-1,-1,0
2197,TRAIN_2197,./train/TRAIN_2197.mp4,1,1,1,0,0,1
2198,TRAIN_2198,./train/TRAIN_2198.mp4,8,1,0,0,1,2
2199,TRAIN_2199,./train/TRAIN_2199.mp4,1,1,1,0,0,1
2200,TRAIN_2200,./train/TRAIN_2200.mp4,0,0,-1,-1,-1,0
2201,TRAIN_2201,./train/TRAIN_2201.mp4,0,0,-1,-1,-1,0
2202,TRAIN_2202,./train/TRAIN_2202.mp4,0,0,-1,-1,-1,0
2203,TRAIN_2203,./train/TRAIN_2203.mp4,3,1,1,1,0,1
2204,TRAIN_2204,./train/TRAIN_2204.mp4,7,1,0,0,0,2
2205,TRAIN_2205,./train/TRAIN_2205.mp4,0,0,-1,-1,-1,0
2206,TRAIN_2206,./train/TRAIN_2206.mp4,0,0,-1,-1,-1,0
2207,TRAIN_2207,./train/TRAIN_2207.mp4,9,1,0,1,0,2
2208,TRAIN_2208,./train/TRAIN_2208.mp4,0,0,-1,-1,-1,0
2209,TRAIN_2209,./train/TRAIN_2209.mp4,0,0,-1,-1,-1,0
2210,TRAIN_2210,./train/TRAIN_2210.mp4,0,0,-1,-1,-1,0
2211,TRAIN_2211,./train/TRAIN_2211.mp4,0,0,-1,-1,-1,0
2212,TRAIN_2212,./train/TRAIN_2212.mp4,0,0,-1,-1,-1,0
2213,TRAIN_2213,./train/TRAIN_2213.mp4,7,1,0,0,0,2
2214,TRAIN_2214,./train/TRAIN_2214.mp4,0,0,-1,-1,-1,0
2215,TRAIN_2215,./train/TRAIN_2215.mp4,0,0,-1,-1,-1,0
2216,TRAIN_2216,./train/TRAIN_2216.mp4,0,0,-1,-1,-1,0
2217,TRAIN_2217,./train/TRAIN_2217.mp4,0,0,-1,-1,-1,0
2218,TRAIN_2218,./train/TRAIN_2218.mp4,1,1,1,0,0,1
2219,TRAIN_2219,./train/TRAIN_2219.mp4,0,0,-1,-1,-1,0
2220,TRAIN_2220,./train/TRAIN_2220.mp4,1,1,1,0,0,1
2221,TRAIN_2221,./train/TRAIN_2221.mp4,0,0,-1,-1,-1,0
2222,TRAIN_2222,./train/TRAIN_2222.mp4,1,1,1,0,0,1
2223,TRAIN_2223,./train/TRAIN_2223.mp4,7,1,0,0,0,2
2224,TRAIN_2224,./train/TRAIN_2224.mp4,7,1,0,0,0,2
2225,TRAIN_2225,./train/TRAIN_2225.mp4,0,0,-1,-1,-1,0
2226,TRAIN_2226,./train/TRAIN_2226.mp4,0,0,-1,-1,-1,0
2227,TRAIN_2227,./train/TRAIN_2227.mp4,0,0,-1,-1,-1,0
2228,TRAIN_2228,./train/TRAIN_2228.mp4,0,0,-1,-1,-1,0
2229,TRAIN_2229,./train/TRAIN_2229.mp4,0,0,-1,-1,-1,0
2230,TRAIN_2230,./train/TRAIN_2230.mp4,1,1,1,0,0,1
2231,TRAIN_2231,./train/TRAIN_2231.mp4,4,1,1,1,1,1
2232,TRAIN_2232,./train/TRAIN_2232.mp4,0,0,-1,-1,-1,0
2233,TRAIN_2233,./train/TRAIN_2233.mp4,0,0,-1,-1,-1,0
2234,TRAIN_2234,./train/TRAIN_2234.mp4,0,0,-1,-1,-1,0
2235,TRAIN_2235,./train/TRAIN_2235.mp4,0,0,-1,-1,-1,0
2236,TRAIN_2236,./train/TRAIN_2236.mp4,8,1,0,0,1,2
2237,TRAIN_2237,./train/TRAIN_2237.mp4,0,0,-1,-1,-1,0
2238,TRAIN_2238,./train/TRAIN_2238.mp4,0,0,-1,-1,-1,0
2239,TRAIN_2239,./train/TRAIN_2239.mp4,7,1,0,0,0,2
2240,TRAIN_2240,./train/TRAIN_2240.mp4,7,1,0,0,0,2
2241,TRAIN_2241,./train/TRAIN_2241.mp4,0,0,-1,-1,-1,0
2242,TRAIN_2242,./train/TRAIN_2242.mp4,7,1,0,0,0,2
2243,TRAIN_2243,./train/TRAIN_2243.mp4,0,0,-1,-1,-1,0
2244,TRAIN_2244,./train/TRAIN_2244.mp4,0,0,-1,-1,-1,0
2245,TRAIN_2245,./train/TRAIN_2245.mp4,0,0,-1,-1,-1,0
2246,TRAIN_2246,./train/TRAIN_2246.mp4,9,1,0,1,0,2
2247,TRAIN_2247,./train/TRAIN_2247.mp4,0,0,-1,-1,-1,0
2248,TRAIN_2248,./train/TRAIN_2248.mp4,1,1,1,0,0,1
2249,TRAIN_2249,./train/TRAIN_2249.mp4,1,1,1,0,0,1
2250,TRAIN_2250,./train/TRAIN_2250.mp4,0,0,-1,-1,-1,0
2251,TRAIN_2251,./train/TRAIN_2251.mp4,7,1,0,0,0,2
2252,TRAIN_2252,./train/TRAIN_2252.mp4,0,0,-1,-1,-1,0
2253,TRAIN_2253,./train/TRAIN_2253.mp4,0,0,-1,-1,-1,0
2254,TRAIN_2254,./train/TRAIN_2254.mp4,0,0,-1,-1,-1,0
2255,TRAIN_2255,./train/TRAIN_2255.mp4,0,0,-1,-1,-1,0
2256,TRAIN_2256,./train/TRAIN_2256.mp4,0,0,-1,-1,-1,0
2257,TRAIN_2257,./train/TRAIN_2257.mp4,0,0,-1,-1,-1,0
2258,TRAIN_2258,./train/TRAIN_2258.mp4,1,1,1,0,0,1
2259,TRAIN_2259,./train/TRAIN_2259.mp4,0,0,-1,-1,-1,0
2260,TRAIN_2260,./train/TRAIN_2260.mp4,7,1,0,0,0,2
2261,TRAIN_2261,./train/TRAIN_2261.mp4,0,0,-1,-1,-1,0
2262,TRAIN_2262,./train/TRAIN_2262.mp4,0,0,-1,-1,-1,0
2263,TRAIN_2263,./train/TRAIN_2263.mp4,1,1,1,0,0,1
2264,TRAIN_2264,./train/TRAIN_2264.mp4,0,0,-1,-1,-1,0
2265,TRAIN_2265,./train/TRAIN_2265.mp4,7,1,0,0,0,2
2266,TRAIN_2266,./train/TRAIN_2266.mp4,0,0,-1,-1,-1,0
2267,TRAIN_2267,./train/TRAIN_2267.mp4,0,0,-1,-1,-1,0
2268,TRAIN_2268,./train/TRAIN_2268.mp4,0,0,-1,-1,-1,0
2269,TRAIN_2269,./train/TRAIN_2269.mp4,0,0,-1,-1,-1,0
2270,TRAIN_2270,./train/TRAIN_2270.mp4,0,0,-1,-1,-1,0
2271,TRAIN_2271,./train/TRAIN_2271.mp4,0,0,-1,-1,-1,0
2272,TRAIN_2272,./train/TRAIN_2272.mp4,0,0,-1,-1,-1,0
2273,TRAIN_2273,./train/TRAIN_2273.mp4,11,1,0,2,0,2
2274,TRAIN_2274,./train/TRAIN_2274.mp4,0,0,-1,-1,-1,0
2275,TRAIN_2275,./train/TRAIN_2275.mp4,4,1,1,1,1,1
2276,TRAIN_2276,./train/TRAIN_2276.mp4,0,0,-1,-1,-1,0
2277,TRAIN_2277,./train/TRAIN_2277.mp4,0,0,-1,-1,-1,0
2278,TRAIN_2278,./train/TRAIN_2278.mp4,0,0,-1,-1,-1,0
2279,TRAIN_2279,./train/TRAIN_2279.mp4,0,0,-1,-1,-1,0
2280,TRAIN_2280,./train/TRAIN_2280.mp4,0,0,-1,-1,-1,0
2281,TRAIN_2281,./train/TRAIN_2281.mp4,1,1,1,0,0,1
2282,TRAIN_2282,./train/TRAIN_2282.mp4,0,0,-1,-1,-1,0
2283,TRAIN_2283,./train/TRAIN_2283.mp4,1,1,1,0,0,1
2284,TRAIN_2284,./train/TRAIN_2284.mp4,1,1,1,0,0,1
2285,TRAIN_2285,./train/TRAIN_2285.mp4,0,0,-1,-1,-1,0
2286,TRAIN_2286,./train/TRAIN_2286.mp4,0,0,-1,-1,-1,0
2287,TRAIN_2287,./train/TRAIN_2287.mp4,11,1,0,2,0,2
2288,TRAIN_2288,./train/TRAIN_2288.mp4,0,0,-1,-1,-1,0
2289,TRAIN_2289,./train/TRAIN_2289.mp4,0,0,-1,-1,-1,0
2290,TRAIN_2290,./train/TRAIN_2290.mp4,1,1,1,0,0,1
2291,TRAIN_2291,./train/TRAIN_2291.mp4,3,1,1,1,0,1
2292,TRAIN_2292,./train/TRAIN_2292.mp4,0,0,-1,-1,-1,0
2293,TRAIN_2293,./train/TRAIN_2293.mp4,4,1,1,1,1,1
2294,TRAIN_2294,./train/TRAIN_2294.mp4,0,0,-1,-1,-1,0
2295,TRAIN_2295,./train/TRAIN_2295.mp4,3,1,1,1,0,1
2296,TRAIN_2296,./train/TRAIN_2296.mp4,0,0,-1,-1,-1,0
2297,TRAIN_2297,./train/TRAIN_2297.mp4,0,0,-1,-1,-1,0
2298,TRAIN_2298,./train/TRAIN_2298.mp4,1,1,1,0,0,1
2299,TRAIN_2299,./train/TRAIN_2299.mp4,3,1,1,1,0,1
2300,TRAIN_2300,./train/TRAIN_2300.mp4,0,0,-1,-1,-1,0
2301,TRAIN_2301,./train/TRAIN_2301.mp4,0,0,-1,-1,-1,0
2302,TRAIN_2302,./train/TRAIN_2302.mp4,7,1,0,0,0,2
2303,TRAIN_2303,./train/TRAIN_2303.mp4,0,0,-1,-1,-1,0
2304,TRAIN_2304,./train/TRAIN_2304.mp4,7,1,0,0,0,2
2305,TRAIN_2305,./train/TRAIN_2305.mp4,1,1,1,0,0,1
2306,TRAIN_2306,./train/TRAIN_2306.mp4,7,1,0,0,0,2
2307,TRAIN_2307,./train/TRAIN_2307.mp4,0,0,-1,-1,-1,0
2308,TRAIN_2308,./train/TRAIN_2308.mp4,0,0,-1,-1,-1,0
2309,TRAIN_2309,./train/TRAIN_2309.mp4,0,0,-1,-1,-1,0
2310,TRAIN_2310,./train/TRAIN_2310.mp4,0,0,-1,-1,-1,0
2311,TRAIN_2311,./train/TRAIN_2311.mp4,0,0,-1,-1,-1,0
2312,TRAIN_2312,./train/TRAIN_2312.mp4,0,0,-1,-1,-1,0
2313,TRAIN_2313,./train/TRAIN_2313.mp4,0,0,-1,-1,-1,0
2314,TRAIN_2314,./train/TRAIN_2314.mp4,7,1,0,0,0,2
2315,TRAIN_2315,./train/TRAIN_2315.mp4,0,0,-1,-1,-1,0
2316,TRAIN_2316,./train/TRAIN_2316.mp4,0,0,-1,-1,-1,0
2317,TRAIN_2317,./train/TRAIN_2317.mp4,0,0,-1,-1,-1,0
2318,TRAIN_2318,./train/TRAIN_2318.mp4,0,0,-1,-1,-1,0
2319,TRAIN_2319,./train/TRAIN_2319.mp4,0,0,-1,-1,-1,0
2320,TRAIN_2320,./train/TRAIN_2320.mp4,8,1,0,0,1,2
2321,TRAIN_2321,./train/TRAIN_2321.mp4,0,0,-1,-1,-1,0
2322,TRAIN_2322,./train/TRAIN_2322.mp4,0,0,-1,-1,-1,0
2323,TRAIN_2323,./train/TRAIN_2323.mp4,0,0,-1,-1,-1,0
2324,TRAIN_2324,./train/TRAIN_2324.mp4,0,0,-1,-1,-1,0
2325,TRAIN_2325,./train/TRAIN_2325.mp4,0,0,-1,-1,-1,0
2326,TRAIN_2326,./train/TRAIN_2326.mp4,0,0,-1,-1,-1,0
2327,TRAIN_2327,./train/TRAIN_2327.mp4,0,0,-1,-1,-1,0
2328,TRAIN_2328,./train/TRAIN_2328.mp4,9,1,0,1,0,2
2329,TRAIN_2329,./train/TRAIN_2329.mp4,0,0,-1,-1,-1,0
2330,TRAIN_2330,./train/TRAIN_2330.mp4,0,0,-1,-1,-1,0
2331,TRAIN_2331,./train/TRAIN_2331.mp4,0,0,-1,-1,-1,0
2332,TRAIN_2332,./train/TRAIN_2332.mp4,7,1,0,0,0,2
2333,TRAIN_2333,./train/TRAIN_2333.mp4,0,0,-1,-1,-1,0
2334,TRAIN_2334,./train/TRAIN_2334.mp4,0,0,-1,-1,-1,0
2335,TRAIN_2335,./train/TRAIN_2335.mp4,0,0,-1,-1,-1,0
2336,TRAIN_2336,./train/TRAIN_2336.mp4,0,0,-1,-1,-1,0
2337,TRAIN_2337,./train/TRAIN_2337.mp4,1,1,1,0,0,1
2338,TRAIN_2338,./train/TRAIN_2338.mp4,0,0,-1,-1,-1,0
2339,TRAIN_2339,./train/TRAIN_2339.mp4,0,0,-1,-1,-1,0
2340,TRAIN_2340,./train/TRAIN_2340.mp4,0,0,-1,-1,-1,0
2341,TRAIN_2341,./train/TRAIN_2341.mp4,0,0,-1,-1,-1,0
2342,TRAIN_2342,./train/TRAIN_2342.mp4,0,0,-1,-1,-1,0
2343,TRAIN_2343,./train/TRAIN_2343.mp4,0,0,-1,-1,-1,0
2344,TRAIN_2344,./train/TRAIN_2344.mp4,0,0,-1,-1,-1,0
2345,TRAIN_2345,./train/TRAIN_2345.mp4,0,0,-1,-1,-1,0
2346,TRAIN_2346,./train/TRAIN_2346.mp4,0,0,-1,-1,-1,0
2347,TRAIN_2347,./train/TRAIN_2347.mp4,0,0,-1,-1,-1,0
